orig_id,post,aspect,polarity,pred_aspect,pred_sentiment,aspect_true,sent_true,aspect_pred,sent_pred,fw_status_code,fw_raw_text,fw_error,aspect_correct,sentiment_correct,both_correct
2050,"বিপি এলে ম্যাশের দল কতটুকু করবে সেটা বলতে পারবোনা বাট ম্যাশকে যতই দেখি দিন দিন ততই আশ্চর্য হচ্ছি,সত্যিই মাশরাফি ভাই 'অসাধারণ'।",sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
429,"এইসমস্ত  ফালতু  যুক্তি  নিয়ে  ব্রাজিলের  সমর্থকরা  ঘুরেনা,,,, যত্তসব  আবাল  চ্যাংবাদিকতা,,,,",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
4479,এরপর না হয় আইন আদলত এর সম্মুখীন হবে।,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
4803,বার্সার প্রেসিডেন্ট সয়ং না করলো নেইমার কে আনবে না,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
8268,আমি তাকে বার্সায় দেখতে চাইনা,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
1537,ঐক্যফ্রন্টের কাজ শেষ।,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
4461,ধন্যবাদ সংবাদ করার জন্য,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
5478,হজরত আলীর গল্প টা বলেন জাকির ভাই,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
2126,"একটা মানুষ এত কষ্ট করে দেশের জন্য খেলতে চায়,আর আমরা তাকে মানসিক চাপে রেখে, কথার মার-পেচে অবসর নিতে বাধ্য করি।",sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
5159,যে যেই ধর্মেরই হোন না কেন দয়া করে,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
4919,অসাধারণ এক ইনিংস,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
1278,জামায়াত নেতাদের মুক্তি চাই,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
6366,হাসিনা বুবু নিপাত যাক,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
5504,আজকে কি জুভের ম্যাচ আছে ভাই?,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"": ""sports"", ""sentiment"": ""neutral""} ",,1,1,1
5680,একদম ঠিক কথা,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
1210,সবাইকে গ্যাস্ট্রিকের ওষুধ খাওয়ানোর দরকার।,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
8937,সচেতন জনগণ নির্বাচন নিয়ে ভাবছে,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
3876,জয় বাংলার হবে আবারো জয়।।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
7273,নিশ্চয় ৩৬৪ দিন পরে আবারও ফিরবে বিশ্বের সেরা অলরাউন্ডার হিসাবে।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
7492,এগিয়ে চলো পাকিস্তান।,sports,positive,politics,negative,sports,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
5125,গনতন্ত্রের মুক্তি আর খালেদা জিয়ার মুক্তি এক সূতায় গাঁথা।,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
4634,দ্বীনি ভাইবোনদের প্রতি একটি হৃদয়স্পর্শী অনুরোধ,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
8927,এইচ টি ইমাম কি প্রধান নির্বাচন কমিশনার নাকি???,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
1609,"বিশ্বকাপ জিত্তে হলে ভালো খেলার পাশাপাশি, লাক ও পেভার করতে হয়। যেমনটা ইংল্যান্ডের সাথে হয়েছে ২০১৯ বিশ্বকাপ ক্রিকেটে",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
1769,অসম্ভবকে সম্ভব করাই আমার কাজ..,other,neutral,other,positive,other,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
8792,জনগন সবসময় আতন্কে ভুগতেছে,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
2815,আসুন গেমসের মত কোরআনের অর্থ শিখি খুব সহজে কিছু এন্ড্রয়েড এপস দিয়ে,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
354,গ্রিজি কে সেই সুন্দর খেলতে  লাগছে,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
6732,"ইনশা আল্লাহ, আমাদের এই জালেম হাসিনা থেকে মুক্তি পাওয়ার সময় এসে গেছে।",politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
6667,হাতপাখায় ভোট দিন,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
298,যাক আমাকে কর দেওয়া লাগবে না,other,neutral,politics,negative,other,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
8693,"মেসি রোনাল্ডোর মধ্যে তুলনায় একেকজন একেক মত দিবে এটাই স্বাভাবিক,",sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"": ""sports"", ""sentiment"": ""neutral""} ",,1,1,1
7098,এই লাইভে থাকা আওয়ামীদের-- বলতে চাই যতই ষড়যন্ত্র কর জামায়াত-শিবির আছে বাংলার জমিনে থাকবে ইনশাআল্লাহ,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
3183,স্যার এটা নাটকের কত নম্বর সিকোয়েন্স!!,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
1119,"আসলে এটিই ইসলাম, মানলে মানো না মানলে কতল।",religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
2731,আল্লাহ ওনাকে নেক হায়াত দান করুক,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
3812,"চরিত্রের মধ্যে যদি সত্যের শিখা দীপ্ত না হয়-তবে জ্ঞান,গৌরব,আভিজাত্য,শক্তি সবই বৃথা।",other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
8774,আসসালামু ওলাইকুম ভাই,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
1861,টানা পাঁচ কার্যদিবস পতনের পর বুধবার দেশের শেয়ারবাজার ইতিবাচক ধারায় ফিরেছে।,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
1708,আমি অবশ্যই নির্দোষ,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
5058,"আরে এতো চিন্তা করেলাভ নাই,দিনটা মেসির হলে চলবে।",sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
550,"বি,এন,পি, চোর চোট্টার দল।",politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
4409,আপনি বি টিমে আছেন?,other,neutral,sports,neutral,other,neutral,sports,neutral,200,"{""aspect"": ""sports"", ""sentiment"": ""neutral""} ",,0,1,0
7998,এই দিনটির অপেক্ষায় ছিলাম,other,neutral,other,positive,other,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
560,আসলে আমরা সবকিছু দেখেও না দেখার ভান করছি,religion,neutral,other,negative,religion,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,0,0
5688,সত্যের জয় হোক মিথ্যার ক্ষয়,other,positive,religion,positive,other,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,0,1,0
22,"বাংলাদেশ ক্রিকেটের প্রতি এই যে এত আবেগ অনূভুতি, ভালোলাগা, ভালোবাসা এর সবকিছুই সাকিব্বাইের প্রতি ভালোবাসা থেকেই!",sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
2195,হা বস আপনি দলে থাকলে বাকি সব খেলোয়ারদের মনমানোসিকতা থাকে ভাল এবং আমরাও বিশ্বাস রাহি যে জয় ইনশাল্লাহ আসব,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
3284,মেসি চলে যাবে সিটি তে,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
3288,দেশে ই ভি এম ব্যাবহারের পরিবেশ এখনো সৃষ্টি হয় নি।,politics,negative,other,negative,politics,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
1841,আল্লাহ তাকে বেহেশত নসীব করুক ।,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
341,তমা মির্জার হবু জামাই আমিন খান,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
6925,"ইভিএম যুগোপযোগী, অবশ্যই ভালো।",politics,positive,other,positive,politics,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
584,বয়কট এবং ধিক্কার জানাইলাম,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
8712,"এদেশে সেনাবাহিনী ও নেই,বিচার বিভাগ ও নেই।",other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
859,ইন্নালিল্লাহে ওয়া ইন্না ইলাহে রাজিউন,religion,negative,religion,neutral,religion,negative,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,0,0
6668,বস কাপটা নিয়ে আসবা এইবার ইনসাআল্লাহ,sports,positive,other,positive,sports,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
8440,কুরআন যা বলেছে তাই সত্য।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1238,খেলার অধিনায়কতো অনেকেই হতে পারে,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"": ""sports"", ""sentiment"": ""neutral""} ",,1,1,1
8194,"২৪ বলে প্রয়োজন ছিল ৩৫ রান, হাতে ৭ উইকেটে শতরানের জুটি গড়া সেট দুই ব্যাটসম্যান, সেই মুহূর্তে বোলিংয়ে এসে ওভারে ২ রান।",sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
6016,খা‌লেদা লাগ‌বেনা ভাই,politics,negative,sports,negative,politics,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,0,1,0
8841,"দুক্ষ এটাই আমরা বেশিরভাগ কিউল মেসি নেইমারের ফ্যান, বারসেলোনার ফ্যান খুবই কম",sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
1598,ড. কামালের পায়ে সালাম করলেন কাদের সিদ্দিকী,politics,positive,religion,positive,politics,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,0,1,0
5145,মাশরাফি আছেন বলেই রংপুর আমার টিম,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
7198,অসাধারন হয়েছে ভাই,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
4247,জামায়াত সা‌থে চাই,politics,positive,religion,positive,politics,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,0,1,0
527,আসলে আমরা যার পায়ের জুতোর সমান হতে পারবোনা তার সমালোচনা একটু বেশি করি।,religion,negative,other,negative,religion,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
6161,ওনাকে আল্লাহ পাক নেক হায়াত করুন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
6337,"এই জায়গায় যতজন আছেন, ততটা ভোট যদি তারা পায় তাইলে তারাই হবে প্রকৃত জয়ী, সরকার গঠনের অধিকার তারা রাখবে বলে মনে করি...",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
8240,"মুক্তি মুক্তি মুক্তি চাই, আপসহীন দেশনেত্রী বেগম খালেদা জিয়া র মুক্তি চাই,,,,",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
8495,বাংলাদেশ ক্রিকেট ইতিহাসে একটি সম্মানের স্থান দখল করে নিয়েছিল!,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
2989,"অনেক ভালবাসি তোমায় বস,তুমি জিতলে অনেক বেশি খুশি হই কিন্তু হারলে মন থেকেই কোন অভিযোগ আসে না।",sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
7648,অন্যকে রক্তদান করা যায়েজ কি?,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
4487,দেশের সরকারের উন্নতি হবে,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
3258,আল্লা তার জান্নাত নসিভ করান !,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
4194,আওয়ামী লীগের নির্বাচনী পরিচালনা কমিটির কো-চেয়ারম্যান এইচটি ইমামের নেতৃত্বে নির্বাচন কমিশন সচিবালয়ে যাবেন দলটির ১৭ সদস্যের একটি প্রতিনিধিদল।,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
4712,নফল নামাজে কি যেকোনো সিজদায় দোয়া করা যাবে? আমি বিষয়টি বুঝতে পারছি না।,religion,negative,religion,neutral,religion,negative,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,0,0
5738,"খালেদা জিয়ার মুক্তি চাই, নির্বাচনকালীন সরকার চাই",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4909,"এটা বিশ্বকাপের ব্যর্থতা,",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
8878,মেসি কি টাকা ছাড়া খেলে?,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
7170,আগামীর সংসদ সম্মিলিত জাতীয় জোটের!,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
611,"রিপোর্টার মনে হয় মেসির পাগলা ফ্যান, মেসিকে জাদুঘরে রাখলেই তো পারেন।",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
3741,সরকার যার পুলিশ ও তার,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
3094,পাকিস্তানকে ২৬৭ রানের টার্গেট দিল নিউজিল্যান্ড,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"":""sports"",""sentiment"":""neutral""} ",,1,1,1
4725,নাস্তিকের বাচ্চা ভালো হয়ে যা,religion,negative,religion,positive,religion,negative,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
3706,"আমার মতে সেমিতে যারা যারা যাবে: ১.ম্যান সিটি ২.বার্সা(আবেগ নয়) ৩.এটিএম ৪.পিএসজি,আশা করি অনেকেই আমার সাথে একমত হবেন।",sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
7658,আলোচনা হবে সংলাপ হবে শেষে প্রধানমন্ত্রী বিটিভির ধারাবাহিকতা খবর প্রকাশ করবে।,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
990,লাভ হবে না,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
7408,তামিমকে নিয়ে যাদের চুলকানি তারা ব্যাটিং এভারেজটা একবার চেক করেন ওডিআই এ।,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
3299,"যুক্তফ্রন্ট চাইলে নির্বাচনের দিন সবাইকে চিজ কেক খাওয়ানো হবে, তারপরও মন খারাপ করিস না",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4836,যারা মূর্খ তারাই ডাঃ জাকির নায়েক স্যারের বিরোধিতা করে। এসব মূর্খদের কোনো ঔষধ নাই,religion,negative,other,negative,religion,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
5517,একদিন নবী(সঃ) এবং কিছু সাহাবী রাস্তা দিয়ে হেঁটে যাচ্ছিলেন,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
6829,লাইভ প্রশ্নোত্তর- প্রিয় শাইখ আব্দুল্লাহ আল কাফি মাদানি,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
6795,বার্সা বোর্ডের কথা বলা যায় না...গাঞ্জা খাইয়া ডিল করে,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
8476,শাপলা চত্বরে আসাটা ভুল ছিল নিশ্চয় বুঝতে পারছেন,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
8501,জামাত নিষিদ্ধ করে মালাউন হিন্দুদের দিয়ে দেশ ভরতেছেন।,politics,negative,religion,negative,politics,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,0,1,0
3471,গতকাল প্রেস ক্লাবের সামনে আলেম ওলামাদেরই দেখা গেছে।,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
2254,বাংলাদেশে যারা আছে তাদের তাকবির কি আজ ফযর থেকে শুরু?,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
6996,রোড মার্চ করলে জনগণ পা ভেঙে দিবে।,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
7167,ধর্মের রাজনিতি বন্ধ করা হোক,religion,negative,politics,negative,religion,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
1657,মনে মনে কাল তো রংপুর সাপোর্ট করছিলাম,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
3907,আমরা একজন সংগ্রামী ক্যাপ্টেন কে হারালাম,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
8822,একজন শিক্ষিত লোকের দ্বারা জাতি ভালো কিছু আশা করে।,politics,positive,other,positive,politics,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
56,‌নৌকার জয় হ‌বে ইনশাআললাহ,politics,positive,sports,positive,politics,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,0,1,0
777,আল্লাহ তাকে জান্নাত দান করুন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
5441,ঈশ্বরকে অবিশ্বাস বা না বিশ্বাস করার জন্যে এ পর্যন্ত আমরা যে যুক্তি ও বিজ্ঞান পেয়েছি সেগুলোর মধ্যে প্রায় কোনটিই বস্তুনিষ্ঠ নয়।,religion,negative,religion,neutral,religion,negative,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,0,0
4521,আগে আমি রোজা রাখতাম না কারণ আমি বাঙালি,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
1558,আপনারা যাবেন জাতির সাথে তামাশা করার বুদ্ধি করতে,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
2852,"ঈদ মুবারক, শুভেচ্ছা অনেক।",religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
1279,এই বিনোদন জারজ পাটির মারে চুদি যে কয়টা দলে আছে সব কয়টাই জারজ,politics,negative,other,negative,politics,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
5706,আবারও শেখ হাসিনাকে চাই।,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
833,এই ড্র দেখার পরে হাসবো নাকি কাদবো বুঝে উঠতে পারছি না,sports,negative,other,neutral,sports,negative,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,0,0,0
2463,খেলা শুরু হয়নি এখনো। হুককার পুটকি দিয়া দিব।,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
8914,সমস্ত পৃথিবীর জন্য আল্লার এক নেয়ামত।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
2101,ওরা তো জালেম,religion,negative,other,negative,religion,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
651,নাইকো দুর্নীতি মামলায় ব্যারিস্টার মওদুদ আহমেদের অভিযোগ শুনানির জন্য আগামী বুধবার দিন ধার্য করেছেন আদালত।,other,neutral,politics,negative,other,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
1829,শীত সামনে হবে,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
1656,"এর আগে দুইবার জার্মানির সাথে দৌড়ে পারেনি, মেসি কি করবে?",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
8721,৫ জানুয়ারীর মত আবারো ষড়যন্ত্র শুরু,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
908,প্রথম আলো মাদারবোর্ড এওয়ার্ড না পাওয়া মাদারবোর্ড এসোসিয়েশন এর অবিচার৷,sports,negative,other,negative,sports,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
2951,মঈনুল হোসেনকে ছাড়েন ।,other,positive,sports,negative,other,positive,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,0,0,0
3616,মা মাননীয় সাংসদ তাই বলে ছাড় দিবেন না,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
3817,সাবাশ সাংবাদিক অসাধারণ,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
5571,লীগের নগ্নতা আজ নতুন কিছু নয় ।,politics,negative,sports,negative,politics,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,0,1,0
4904,বি এম পি চেয়ার পার্সন বেগম খালেদা জীয়া বা তার পরিবারকে মারার পরিকল্পনা চলছে আমিলীগের নেতা কর্মির মধ্যে,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
8908,এটি বিএনপির রাজনীতির ইতিবাচক দিক,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1148,নাসির আছে বলে সিলেট আছে।,sports,neutral,other,positive,sports,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,0,0
3842,অবসর থাকলে এ রকম প্রশ্ন মনে জাগে,sports,negative,other,neutral,sports,negative,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,0,0,0
5541,কেউ কাউকে না জিতাই যুদ্ধটা যেন না হয় এটা আশা করি,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
